gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,costat,ggroup,gind,gsector,gsubind
028216,20071231,2007,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20081231,2008,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20081231,2008,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20091231,2009,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20091231,2009,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20101231,2010,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20101231,2010,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20111231,2011,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20111231,2011,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20121231,2012,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20121231,2012,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20131231,2013,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20131231,2013,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20141231,2014,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20141231,2014,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20151231,2015,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20151231,2015,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028216,20161231,2016,FS,C,D,STD,USD,A,4030,403010,40,40301050
028216,20161231,2016,INDL,C,D,STD,USD,A,4030,403010,40,40301050
028303,20000131,1999,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20010131,2000,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20020131,2001,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20030131,2002,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20040131,2003,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20050131,2004,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20060131,2005,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20070131,2006,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20080131,2007,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20090131,2008,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20100131,2009,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20110131,2010,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20120131,2011,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20130131,2012,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20140131,2013,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20150131,2014,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20160131,2015,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028303,20170131,2016,INDL,C,D,STD,USD,I,2520,252030,25,25203010
028629,20001231,2000,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20001231,2000,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20011231,2001,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20011231,2001,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20021231,2002,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20021231,2002,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20031231,2003,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20031231,2003,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20041231,2004,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20041231,2004,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20051231,2005,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20051231,2005,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20061231,2006,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20061231,2006,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20071231,2007,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20071231,2007,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20081231,2008,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20081231,2008,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20091231,2009,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20091231,2009,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20101231,2010,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20101231,2010,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20111231,2011,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20111231,2011,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20121231,2012,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20121231,2012,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20131231,2013,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20131231,2013,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20141231,2014,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20141231,2014,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20151231,2015,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20151231,2015,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028629,20161231,2016,FS,C,D,STD,USD,A,6010,601010,60,60101060
028629,20161231,2016,INDL,C,D,STD,USD,A,6010,601010,60,60101060
028924,20000131,1999,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20010131,2000,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20020131,2001,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20030131,2002,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20040131,2003,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20050131,2004,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20060131,2005,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20070131,2006,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20080131,2007,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20090131,2008,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20100430,2009,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20110430,2010,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20120430,2011,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20130430,2012,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20140430,2013,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20150430,2014,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20160430,2015,INDL,C,D,STD,USD,I,2550,255040,25,25504040
028924,20170430,2016,INDL,C,D,STD,USD,I,2550,255040,25,25504040
029011,20001231,2000,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20011231,2001,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20021231,2002,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20031231,2003,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20041231,2004,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20051231,2005,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20061231,2006,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20071231,2007,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20081231,2008,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20091231,2009,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20101231,2010,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20111231,2011,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20121231,2012,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20131231,2013,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20141231,2014,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20151231,2015,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029011,20161231,2016,INDL,C,D,STD,USD,A,2530,253010,25,25301010
029241,20000630,2000,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20010630,2001,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20020630,2002,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20030630,2003,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20040630,2004,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20050630,2005,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20060630,2006,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20070630,2007,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20080630,2008,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20090630,2009,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20100630,2010,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20110630,2011,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20120630,2012,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20130630,2013,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20140630,2014,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20150630,2015,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20160630,2016,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029241,20170630,2017,INDL,C,D,STD,USD,A,4520,452010,45,45201020
029612,20000630,2000,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20010630,2001,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20020630,2002,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20030630,2003,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20040630,2004,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20050630,2005,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20060630,2006,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20070630,2007,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20080630,2008,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20090630,2009,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20100630,2010,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20110630,2011,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20120630,2012,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20130630,2013,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20140630,2014,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20150630,2015,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029612,20160630,2016,INDL,C,D,STD,USD,A,2030,203040,20,20304020
029710,20001231,2000,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20001231,2000,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20011231,2001,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20011231,2001,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20021231,2002,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20021231,2002,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20031231,2003,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20031231,2003,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20041231,2004,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20041231,2004,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20051231,2005,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20051231,2005,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20061231,2006,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20061231,2006,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20071231,2007,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20071231,2007,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20081231,2008,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20081231,2008,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20091231,2009,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20091231,2009,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20101231,2010,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20101231,2010,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20111231,2011,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20111231,2011,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20121231,2012,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20121231,2012,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20131231,2013,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20131231,2013,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20141231,2014,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20141231,2014,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029710,20151231,2015,FS,C,D,STD,USD,I,3510,351020,35,35102030
029710,20151231,2015,INDL,C,D,STD,USD,I,3510,351020,35,35102030
029751,20001231,2000,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20011231,2001,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20021231,2002,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20031231,2003,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20041231,2004,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20051231,2005,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20061231,2006,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20071231,2007,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20081231,2008,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20091231,2009,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20101231,2010,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20111231,2011,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20121231,2012,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20131231,2013,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20141231,2014,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20151231,2015,INDL,C,D,STD,USD,A,1510,151010,15,15101050
029751,20161231,2016,INDL,C,D,STD,USD,A,1510,151010,15,15101050
030138,20000131,1999,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20010131,2000,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20020131,2001,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20030131,2002,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20040131,2003,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20050131,2004,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20060131,2005,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20070131,2006,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20080131,2007,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20090131,2008,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20100131,2009,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20110131,2010,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20120131,2011,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20130131,2012,INDL,C,D,STD,USD,I,2550,255040,25,25504010
030138,20140131,2013,INDL,C,D,STD,USD,I,2550,255040,25,25504010
061494,20001231,2000,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20011231,2001,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20021231,2002,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20031231,2003,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20041231,2004,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20051231,2005,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20061231,2006,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20071231,2007,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20081231,2008,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20091231,2009,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20101231,2010,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20111231,2011,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20121231,2012,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20131231,2013,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20141231,2014,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20151231,2015,INDL,C,D,STD,USD,A,3510,351020,35,35102010
061494,20161231,2016,INDL,C,D,STD,USD,A,3510,351020,35,35102010
065772,20001231,2000,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20011231,2001,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20021231,2002,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20031231,2003,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20041231,2004,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20051231,2005,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20061231,2006,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20071231,2007,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20081231,2008,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20091231,2009,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20101231,2010,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20111231,2011,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20121231,2012,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20131231,2013,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20141231,2014,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20151231,2015,INDL,C,D,STD,USD,A,3520,352030,35,35203010
065772,20161231,2016,INDL,C,D,STD,USD,A,3520,352030,35,35203010
116504,20001231,2000,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20011231,2001,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20021231,2002,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20031231,2003,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20041231,2004,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20051231,2005,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20061231,2006,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20071231,2007,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20081231,2008,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20091231,2009,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20101231,2010,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20111231,2011,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20121231,2012,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20131231,2013,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20141231,2014,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20151231,2015,INDL,C,D,STD,USD,A,2550,255040,25,25504060
116504,20161231,2016,INDL,C,D,STD,USD,A,2550,255040,25,25504060
118502,20001231,2000,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20011231,2001,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20021231,2002,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20031231,2003,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20041231,2004,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20051231,2005,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20061231,2006,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20071231,2007,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20081231,2008,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20091231,2009,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20101231,2010,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20111231,2011,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20121231,2012,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20131231,2013,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20141231,2014,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20151231,2015,INDL,C,D,STD,USD,I,2020,202020,20,20202020
118502,20161231,2016,INDL,C,D,STD,USD,I,2020,202020,20,20202020
121718,20001231,2000,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20011231,2001,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20021231,2002,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20031231,2003,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20041231,2004,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20051231,2005,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20061231,2006,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20071231,2007,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20081231,2008,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20091231,2009,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20101231,2010,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20111231,2011,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20121231,2012,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20131231,2013,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20141231,2014,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20151231,2015,INDL,C,D,STD,USD,A,4520,452010,45,45201020
121718,20161231,2016,INDL,C,D,STD,USD,A,4520,452010,45,45201020
122841,20000229,1999,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20010228,2000,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20020228,2001,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20030228,2002,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20040229,2003,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20050228,2004,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20060228,2005,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20070228,2006,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20080229,2007,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20090228,2008,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20100228,2009,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20110228,2010,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20120229,2011,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20130228,2012,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20140228,2013,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20150228,2014,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20160229,2015,INDL,C,D,STD,USD,I,4510,451030,45,45103020
122841,20170228,2016,INDL,C,D,STD,USD,I,4510,451030,45,45103020
126554,20001031,2000,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20011031,2001,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20021031,2002,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20031031,2003,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20041031,2004,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20051031,2005,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20061031,2006,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20071031,2007,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20081031,2008,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20091031,2009,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20101031,2010,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20111031,2011,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20121031,2012,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20131031,2013,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20141031,2014,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20151031,2015,INDL,C,D,STD,USD,A,3520,352030,35,35203010
126554,20161031,2016,INDL,C,D,STD,USD,A,3520,352030,35,35203010
136725,20001231,2000,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20011231,2001,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20021231,2002,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20031231,2003,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20041231,2004,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20051231,2005,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20061231,2006,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20071231,2007,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20081231,2008,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20091231,2009,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20101231,2010,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20111231,2011,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20121231,2012,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20131231,2013,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20141231,2014,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20151231,2015,INDL,C,D,STD,USD,A,3510,351010,35,35101010
136725,20161231,2016,INDL,C,D,STD,USD,A,3510,351010,35,35101010
137131,20001231,2000,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20011231,2001,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20021231,2002,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20031231,2003,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20041231,2004,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20051231,2005,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20061231,2006,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20071231,2007,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20081231,2008,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20091231,2009,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20101231,2010,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20111231,2011,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20121231,2012,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20131231,2013,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20141231,2014,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20151231,2015,INDL,C,D,STD,USD,A,3520,352030,35,35203010
137131,20161231,2016,INDL,C,D,STD,USD,A,3520,352030,35,35203010
141384,20001231,2000,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20011231,2001,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20021231,2002,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20031231,2003,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20041231,2004,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20051231,2005,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20061231,2006,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20071231,2007,INDL,C,D,STD,USD,A,3510,351010,35,35101020
141384,20081231,2008,INDL,C,D,STD,USD,A,3510,351010,35,35101020
